"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
55525,-8.475008743669271,-35.54423617321776,"cortes","PE"
55530,-8.589458908130188,-35.387430946409275,"gameleira","PE"
55595,-8.513416771244213,-35.12499301620093,"camela","PE"
55604,-8.122899562582981,-35.30217959339833,"vitoria de santo antao","PE"
55608,-8.129802573598754,-35.28402237566408,"vitoria de santo antao","PE"
55680,-8.473676140874987,-35.72753876215729,"bonito","PE"
55690,-8.416903499999998,-35.66146724999999,"barra de guabiraba","PE"
55660,-8.229795354769394,-35.754312953644195,"bezerros","PE"
55644,-8.208423317991008,-35.56779396710883,"gravata","PE"
55620,-8.000215504088436,-35.297365613970754,"gloria do goita","PE"
55636,-8.238637548105803,-35.46190032967785,"cha grande","PE"
55665,-8.363290117787423,-35.76703464650922,"camocim de sao felix","PE"
55610,-8.096480418786554,-35.27976087849176,"vitória de santo antão","PE"
55612,-8.115399975561296,-35.289128870390634,"vitoria de santo antao","PE"
55606,-8.120849742426058,-35.31207140022505,"vitória de santo antão","PE"
55641,-8.197820207246139,-35.58463840814344,"gravata","PE"
55642,-8.198882351674856,-35.567052555452705,"gravata","PE"
55602,-8.11722089676258,-35.29341473604942,"vitoria de santo antao","PE"
55670,-8.433630349395811,-35.805361517347485,"são joaquim do monte","PE"
55695,-8.299910999999945,-35.684463499999964,"sairé","PE"
55675,-7.940611209282875,-35.63549046498017,"salgadinho","PE"
55630,-8.139970440964877,-35.397434855205795,"pombos","PE"
55614,-8.125784263808066,-35.294378407703384,"vitoria de santo antao","PE"
55643,-8.21195404269962,-35.565410782118924,"gravata","PE"
55645,-8.194552411501478,-35.57834152105437,"gravatá","PE"
55650,-7.977456202295261,-35.58090828358349,"passira","PE"
55618,-8.072219999999959,-35.35788999999994,"pirituba","PE"
55655,-8.012539706686463,-35.696092961752235,"cumaru","PE"
55600,-8.107024861503833,-35.297153743406994,"vitoria de santo antao","PE"
55640,-8.205833536211038,-35.563581,"gravata","PE"
55605,-8.116711920466187,-35.29598598983397,"vitoria de santo antao","PE"
55780,-7.968490289626392,-35.9121749635056,"frei miguelinho","PE"
55790,-7.966669999999965,-36.116669999999935,"taquaritinga do norte","PE"
55750,-7.843463901327343,-35.761015798604696,"surubim","PE"
55770,-7.9060373774718435,-35.991658465233186,"vertentes","PE"
55700,-7.875546293839903,-35.45206000178267,"limoeiro","PE"
55745,-7.7470694731328225,-35.60347211626461,"orobo","PE"
55720,-7.8616135088773325,-35.5895450372224,"joao alfredo","PE"
55715,-7.948823182703498,-35.391312513513974,"feira nova","PE"
55730,-7.7934361373164736,-35.59490333040225,"bom jardim","PE"
55740,-7.686243000000003,-35.51522175000001,"machados","PE"
55760,-7.784435999999946,-35.832882499999954,"vertente do lerio","PE"
55765,-7.8334744178134175,-35.880905856602084,"santa maria do cambuca","PE"
55735,-7.9511256783138675,-34.875757068555586,"bizarra","PE"
55755,-7.765157999999946,-35.71460899999997,"casinhas","PE"
55816,-7.842242051652795,-35.269776370571755,"carpina","PE"
55825,-7.904779867143789,-35.17427303860281,"paudalho","PE"
55860,-7.590987000000003,-35.48175300000001,"sao vicente ferrer","PE"
55890,-7.600865057650733,-35.22801632892964,"alianca","PE"
55870,-7.503762479715721,-35.31713364357345,"timbauba","PE"
55820,-7.845893558788543,-35.308800180333364,"lagoa do carro","PE"
55818,-7.847541036648329,-35.25155227497928,"carpina","PE"
55815,-7.845697220489348,-35.25306316075286,"carpina","PE"
55800,-7.748076452709969,-35.233157652248074,"nazare da mata","PE"
55880,-7.4488941246075075,-35.246741965858845,"ferreiros","PE"
55814,-7.845083036047171,-35.25775907209436,"carpina","PE"
55835,-7.998446399072471,-35.210479104596075,"cha de alegria","PE"
55819,-7.846952272016269,-35.237683627483186,"carpina","PE"
55845,-7.724721312283235,-35.32781825404751,"buenos aires","PE"
55805,-7.802756999999994,-35.23138199999997,"tracunhaem","PE"
55850,-7.65295758873245,-35.32118283687258,"vicencia","PE"
55813,-7.847285826908863,-35.25990639221872,"carpina","PE"
55865,-7.552842891657972,-35.447118296149824,"macaparana","PE"
55840,-7.9101749999999456,-35.290798999999964,"lagoa do itaenga","PE"
55811,-7.84450148308018,-35.24456671549742,"carpina","PE"
55817,-7.828205355287008,-35.2588118676245,"carpina","PE"
55920,-7.407599454068677,-35.111812758060196,"itambe","PE"
55900,-7.559924763060348,-34.99311916917845,"goiana","PE"
55940,-7.587235298393872,-35.09767428315629,"condado","PE"
55950,-7.671350169806432,-35.10569971017287,"itaquitinga","PE"
55930,-7.4086748860363425,-35.27177123414997,"camutanga","PE"
56000,-8.058475340149236,-39.12500632992536,"salgueiro","PE"
56170,-8.615280733073755,-39.60360163194611,"oroco","PE"
56163,-8.0894929031627,-39.577943667326004,"parnamirim","PE"
56150,-7.626380729260531,-39.55088291339782,"moreilandia","PE"
56190,-8.230573793381202,-39.37849349651228,"terra nova","PE"
56180,-8.512087572996801,-39.30738516529125,"cabrobo","PE"
56130,-7.718387571502575,-39.236116517084454,"cedro","PE"
56120,-7.929848247788148,-38.968619670733744,"verdejante","PE"
56160,-7.71601048916576,-39.61455285903643,"granito","PE"
56140,-7.945528499999997,-39.29555925,"serrita","PE"
56210,-8.162258689598861,-40.61417041344868,"santa filomena","PE"
56260,-7.5536849999999465,-40.238575999999966,"ipubi","PE"
56230,-7.678815119191475,-39.80148910035537,"exu","PE"
56280,-7.576218497732112,-40.50319741300071,"araripina","PE"
56250,-7.7561347085829775,-40.2708052522259,"trindade","PE"
56220,-7.779822125551026,-39.94329969920064,"bodocó","PE"
56200,-7.885773123452914,-40.09204581192319,"ouricuri","PE"
56215,-8.240242828074026,-40.334056947670476,"santa cruz","PE"
56320,-9.358524035135137,-40.4793764679649,"petrolina","PE"
56304,-9.39083242853022,-40.50556809146507,"petrolina","PE"
56328,-9.400220802682254,-40.490108778261146,"petrolina","PE"
56302,-9.397963645565287,-40.495597376074784,"petrolina","PE"
56306,-9.390824550637753,-40.51182054662704,"petrolina","PE"
56330,-9.377889517889175,-40.49594016180967,"petrolina","PE"
56322,-9.358241125233553,-40.49961671165949,"petrolina","PE"
56314,-9.3669424565756,-40.53757038481736,"petrolina","PE"
56380,-8.798637822387784,-39.82487998491153,"santa maria da boa vista","PE"
56316,-9.35944350929083,-40.538079120318535,"petrolina","PE"
56395,-8.995694202421916,-40.269140824394505,"lagoa grande","PE"
56310,-9.393825091042817,-40.47229872818704,"petrolina","PE"
56321,-9.363905738819378,-40.500365810289146,"petrolina","PE"
56312,-9.388611953921213,-40.55156403857698,"petrolina","PE"
56308,-9.394855973628053,-40.517578168330544,"petrolina","PE"
56355,-8.447365051221961,-40.767659918662346,"dormentes","PE"
56317,-9.362301362458028,-40.54883039123136,"petrolina","PE"
56319,-9.391127899396306,-40.501498027201684,"petrolina","PE"
56318,-9.381891964000586,-40.52260974661264,"petrolina","PE"
56326,-9.356843074932227,-40.48439605274388,"petrolina","PE"
56323,-9.3517626180877,-40.48687090535457,"petrolina","PE"
56360,-8.515395318535546,-41.01255919674255,"afrânio","PE"
56313,-9.364737856223718,-40.546196371083134,"petrolina","PE"
56331,-9.372431687856931,-40.49864609972493,"petrolina","PE"
56332,-9.389208908130886,-40.46319431127011,"petrolina","PE"
56345,-9.379866148323696,-40.53875172676857,"rajada","PE"
56309,-9.37755545661964,-40.53885346647871,"petrolina","PE"
56400,-8.601279061473267,-38.56880103092132,"floresta","PE"
56470,-9.176603805081207,-38.24191598338835,"jatoba","PE"
56420,-8.318159491139465,-38.745926034559716,"carnaubeira da penha","PE"
56460,-8.97445277384061,-38.21986668988561,"petrolandia","PE"
56440,-8.750806602176919,-38.96304601484192,"belém do são francisco","PE"
56480,-9.106289690475828,-38.149796602331584,"tacaratu","PE"
56430,-8.726607539848674,-38.6893686303976,"itacuruba","PE"
56519,-8.417775423616026,-37.042148244424865,"arcoverde","PE"
56506,-8.41995880670538,-37.05095807341146,"arcoverde","PE"
56520,-8.621022745328284,-37.157152779587506,"buique","PE"
56503,-8.414954999999992,-37.06603825753896,"arcoverde","PE"
56540,-8.753193,-37.34037900000001,"tupanatinga","PE"
56560,-8.901847790891091,-37.82822510991491,"inajá","PE"
56512,-8.418515189075316,-37.06278863550521,"arcoverde","PE"
56565,-8.960575436936491,-37.628347543807095,"manari","PE"
56550,-8.94304494755804,-37.41845174247554,"itaíba","PE"
56580,-8.539760909909067,-37.69673301137336,"ibimirim","PE"
56516,-8.432659340530034,-37.06922184988276,"arcoverde","PE"
56509,-8.425522451228117,-37.062424954784454,"arcoverde","PE"
56510,-8.432178208769445,-37.063710267333065,"arcoverde","PE"
56505,-8.416699867715522,-37.05278314756779,"arcoverde","PE"
56511,-8.436619329214349,-37.068936306061936,"arcoverde","PE"
56517,-8.416261297446292,-37.04481950987604,"arcoverde","PE"
56504,-8.415454267762312,-37.05248303112526,"arcoverde","PE"
56515,-8.418665619921402,-37.04884034858117,"arcoverde","PE"
56502,-8.408637602905332,-37.08019019866228,"arcoverde","PE"
56600,-8.077978607937473,-37.26565605477795,"sertania","PE"
56640,-8.093576009155353,-37.65041050065396,"custodia","PE"
56670,-8.272787199584409,-38.03476206328157,"betânia","PE"
56780,-7.599095527886837,-37.53589447599233,"tabira","PE"
56720,-7.376395560478205,-37.195233726424405,"itapetim","PE"
56760,-7.614085500000002,-37.32138900000001,"tuparetama","PE"
56700,-7.479966991167863,-37.27344494267325,"sao jose do egito","PE"
56740,-7.349939472024294,-37.2842187115992,"brejinho","PE"
56795,-7.601441575552911,-37.64837918633293,"solidao","PE"
56750,-7.372442425991287,-37.47819553918402,"santa terezinha","PE"
56895,-7.8183570105766975,-38.153252327450005,"santa cruz da baixa verde","PE"
56850,-7.8670936739748605,-37.974554439898746,"flores","PE"
56800,-7.749231126194527,-37.63685582174986,"afogados da ingazeira","PE"
56820,-7.804819300716696,-37.793309098240925,"caraiba","PE"
56870,-7.830178481047268,-38.10474229467636,"triunfo","PE"
56848,-8.397856356072255,-35.05693044337457,"jabitaca","PE"
56830,-7.677062999999998,-37.46038950000001,"ingazeira","PE"
56840,-7.835876284773152,-37.512569435446466,"iguaraci","PE"
56828,-7.717868378974563,-37.85186718410282,"quixada","PE"
56825,-7.667369270100112,-37.68926112815532,"ibitiranga","PE"
56906,-7.9889748016345585,-38.31159121564828,"serra talhada","PE"
56903,-7.98942972126217,-38.28899319677021,"serra talhada","PE"
56912,-7.995723678645475,-38.2943858856486,"serra talhada","PE"
56950,-7.867789854179147,-38.76054872355199,"sao jose do belmonte","PE"
56980,-8.122057687725043,-38.729256374215545,"mirandiba","PE"
56930,-7.939812459204202,-38.15193689365996,"calumbi","PE"
56915,-7.998162352750822,-38.30390693241957,"serra talhada","PE"
56909,-7.98108026981447,-38.28857848347185,"serra talhada","PE"
57060,-9.590206631138562,-35.76699664847947,"maceio","AL"
57073,-9.563074323720992,-35.77119957672379,"maceio","AL"
57020,-9.536067881939571,-35.75140370286417,"maceio","AL"
57061,-9.5770334776299,-35.77185497777825,"maceio","AL"
57038,-9.632971026920206,-35.696969601448394,"maceio","AL"
57044,-9.628637859687684,-35.711383695966674,"maceio","AL"
57035,-9.656441569634511,-35.711994900931074,"maceio","AL"
57040,-9.649288288649073,-35.72445272647013,"maceio","AL"
57010,-9.673522969999963,-35.759549999999926,"maceió","AL"
57046,-9.613217239287312,-35.719633652535485,"maceio","AL"
57030,-9.66563067554392,-35.718308303768296,"maceio","AL"
57063,-9.617633999999992,-35.76271050000001,"maceio","AL"
57051,-9.65107100329769,-35.73143996931081,"maceio","AL"
57025,-9.660931392953279,-35.723710477237866,"maceio","AL"
57052,-9.639509171371905,-35.73371708316805,"maceio","AL"
57036,-9.649837477927226,-35.70745033236193,"maceio","AL"
57071,-9.578675746755232,-35.81064137337762,"maceio","AL"
57082,-9.581508435708864,-35.75758266821137,"maceio","AL"
57055,-9.637268337629378,-35.74330375606802,"maceio","AL"
57017,-9.640899000000003,-35.74474649999999,"maceio","AL"
57057,-9.625157767516509,-35.742522170447685,"maceio","AL"
57045,-9.619389423755829,-35.714263323630924,"maceio","AL"
57043,-9.62901303912522,-35.727805000692484,"maceio","AL"
57037,-9.64290825080245,-35.71065069575163,"maceio","AL"
57080,-9.594243345400749,-35.74878529860126,"maceio","AL"
57050,-9.643617293001464,-35.73344186305231,"maceió","AL"
57081,-9.572681357752924,-35.757429301835046,"maceio","AL"
57041,-9.63675755453289,-35.715833779906525,"maceio","AL"
57072,-9.542977129044427,-35.784325134986226,"maceio","AL"
57014,-9.634459924231047,-35.74562902914189,"maceió","AL"
57084,-9.539416635293502,-35.717105253390336,"maceio","AL"
57015,-9.655383363581304,-35.754059168474775,"maceio","AL"
57085,-9.560246286042165,-35.744117207072186,"maceió","AL"
57075,-9.550947098257252,-35.78991513946057,"maceio","AL"
57018,-9.621185689907092,-35.74884823017196,"maceio","AL"
57070,-9.545749093254091,-35.78681538121069,"maceió","AL"
57042,-9.631462883696626,-35.71278072999124,"maceio","AL"
57062,-9.608373953921216,-35.76131246142304,"maceio","AL"
57086,-9.659456580904843,-35.715937871775616,"maceio","AL"
57048,-9.577173524999976,-35.73841799999997,"maceio","AL"
57083,-9.56419141326677,-35.74022374854289,"maceio","AL"
57022,-9.671368389953257,-35.719680913266785,"maceio","AL"
57074,-9.551496583126548,-35.746674229384325,"maceio","AL"
57039,-9.584741797104074,-35.66428043695929,"maceio","AL"
57000,-9.638605854290484,-35.71022154662705,"maceió","AL"
57031,-9.644344422380401,-35.712186205927495,"maceio","AL"
57180,-9.838684355713534,-35.89596559633788,"barra de sao miguel","AL"
57100,-9.47663498549308,-35.85646721753975,"rio largo","AL"
57160,-9.729542787769368,-35.826528571996285,"marechal deodoro","AL"
57150,-9.597606563057985,-35.96035712912617,"pilar","AL"
57120,-9.56566510299885,-35.82326662758272,"satuba","AL"
57130,-9.599744064900332,-35.82592658034318,"santa luzia do norte","AL"
57140,-9.637658609091485,-35.79101525160084,"coqueiro seco","AL"
57230,-10.126418687262714,-36.176287943164624,"coruripe","AL"
57275,-9.951461373717693,-36.54291782265805,"sao sebastiao","AL"
57220,-10.292327772325194,-36.30577725049051,"feliz deserto","AL"
57265,-9.91904378895249,-36.360499680379284,"teotonio vilela","AL"
57270,-9.888675029135364,-36.46836013110913,"junqueiro","AL"
57200,-10.290662999999991,-36.583199999999984,"penedo","AL"
57280,-10.130584965521912,-36.65275959576527,"igreja nova","AL"
57245,-9.806621040983893,-36.11622254966436,"sao miguel dos campos","AL"
57240,-9.776846470853519,-36.10414584145479,"sao miguel dos campos","AL"
57258,-9.653239687200678,-35.74496877047144,"luziapolis","AL"
57210,-10.405836974901254,-36.42901526334425,"piacabucu","AL"
57255,-29.80034347448841,-51.8709288238264,"jequia da praia","AL"
57257,-9.833569217710329,-35.977781717710315,"roteiro","AL"
57246,-9.835211516363268,-35.97697001866031,"roteiro","AL"
57250,-9.781839358572894,-36.345805553815865,"campo alegre","AL"
57242,-9.783188815242593,-36.08993052713609,"sao miguel dos campos","AL"
57241,-9.782452695936048,-36.10200803570856,"sao miguel dos campos","AL"
57244,-10.014245916648283,-36.02309041327164,"jequia da praia","AL"
57290,-10.187692344357432,-36.838480430674025,"porto real do colegio","AL"
57235,-10.055580467691437,-36.05262131421984,"poxim","AL"
57260,-9.562936700843688,-35.75273644765269,"limoeiro de anadia","AL"
57307,-9.731185510005467,-36.67501045743488,"arapiraca","AL"
57312,-9.739777078090574,-36.650156371158346,"arapiraca","AL"
57340,-9.898865239033432,-36.67887404118209,"feira grande","AL"
57301,-9.766108716250695,-36.64865354623835,"arapiraca","AL"
57320,-9.619617129168725,-36.76306004038555,"craibas","AL"
57300,-9.765807708505816,-36.648915402110866,"arapiraca","AL"
57309,-9.723395446648516,-36.67894430859248,"arapiraca","AL"
57313,-9.753594352228212,-36.65304904837865,"arapiraca","AL"
57316,-9.75719280593384,-36.6447986993961,"arapiraca","AL"
57330,-9.826357936406037,-36.743505530208814,"lagoa da canoa","AL"
57310,-9.732352500000003,-36.65610224999999,"arapiraca","AL"
57303,-9.784842656569497,-36.632550349892114,"arapiraca","AL"
57305,-9.749041409132976,-36.66865851711053,"arapiraca","AL"
57308,-9.739475102362482,-36.66495084857677,"arapiraca","AL"
57325,-9.633757498286188,-36.578560929493534,"coite do noia","AL"
57315,-9.730741499999997,-36.64485000000001,"arapiraca","AL"
57304,-9.759733318854648,-36.65920272272797,"arapiraca","AL"
57306,-9.739881593792877,-36.67932272355439,"arapiraca","AL"
57370,-9.970578300415776,-37.00358396139679,"traipu","AL"
57360,-9.884729879912918,-36.83097543570194,"girau do ponciano","AL"
57302,-9.760208888210428,-36.63687154033917,"arapiraca","AL"
57311,-9.741133003083966,-36.65923020485725,"arapiraca","AL"
57314,-9.749799526946072,-36.64516908848489,"arapiraca","AL"
57317,-9.797449499999994,-36.625158,"arapiraca","AL"
57350,-9.957563725393378,-36.79197266014477,"campo grande","AL"
57319,-23.258223635207305,-47.30742999945942,"vila sao francisco","AL"
57390,-10.058129820454523,-36.81269635551255,"olho dágua grande","AL"
57380,-10.12626257927444,-36.89934930734972,"sao bras","AL"
57480,-9.371842515484014,-38.002054790299965,"delmiro gouveia","AL"
57400,-9.749228164247931,-37.43694329134106,"pão de açúcar","AL"
57420,-9.675446719322562,-37.12468028561955,"batalha","AL"
57442,-9.53380482124702,-37.29157318632056,"olho d'agua das flores","AL"
57460,-9.603344247734617,-37.75730736075658,"piranhas","AL"
57445,-9.560354288001047,-37.37983664590461,"sao jose da tapera","AL"
57490,-9.259948954082985,-37.93480438908667,"agua branca","AL"
57425,-9.659886284470486,-37.00033396724267,"jaramataia","AL"
57440,-9.604761111065377,-37.24849386111683,"monteiropolis","AL"
57475,-9.256331630289887,-38.001730269245336,"pariconha","AL"
57430,-9.635138935560676,-37.204090866945094,"jacare dos homens","AL"
57410,-9.674813757090273,-37.32642322263359,"palestina","AL"
57470,-9.500699832910351,-37.83189739801409,"olho d'água do casado","AL"
57500,-9.37426555048044,-37.24872707973786,"santana do ipanema","AL"
57510,-9.307433636177896,-37.286215162096966,"poco das trincheiras","AL"
57560,-9.38569128292286,-37.091017223125895,"dois riachos","AL"
57545,-9.221200793777086,-37.75086088133125,"inhapi","AL"
57540,-9.118185299007376,-37.723169525935795,"mata grande","AL"
57525,-9.163032433754578,-37.35839233734201,"ouro branco","AL"
57520,-9.234359128790231,-37.34988644404799,"maravilha","AL"
57580,-9.567715436726713,-37.12786963906518,"major isidoro","AL"
57570,-9.402247754255377,-36.98364604253931,"cacimbinhas","AL"
57530,-9.113100722823068,-37.61158401052933,"canapi","AL"
57550,-9.517844539936991,-37.190446076677155,"olivenca","AL"
57535,-9.484243042247725,-37.374056467015215,"carneiros","AL"
57515,-9.466144252112342,-37.45647709086585,"senador rui palmeira","AL"
57620,-9.537973348155305,-36.630706564766115,"igaci","AL"
57625,-9.389704443566467,-36.758005623298295,"estrela de alagoas","AL"
57602,-9.41408244628213,-36.62127437680883,"palmeira dos indios","AL"
57600,-9.405831345464666,-36.630179203532,"palmeira dos indios","AL"
57607,-9.413894146861328,-36.6400317146707,"palmeira dos indios","AL"
57601,-9.411591787353961,-36.63798481796945,"palmeira dos indios","AL"
57680,-9.64243344854664,-36.21874341424441,"boca da mata","AL"
57670,-9.577321025787803,-36.30549178547161,"maribondo","AL"
57605,-9.415774465142153,-36.6222388758987,"palmeira dos indios","AL"
57603,-9.418203303056632,-36.62727219608992,"palmeira dos indios","AL"
57630,-9.569374354216544,-36.49297105084643,"belem","AL"
57635,-9.53416808476923,-36.43440734153849,"tanque d'arca","AL"
57608,-9.412516394640367,-36.64264262753168,"palmeira dos índios","AL"
57606,-9.399691846684023,-36.66442458397915,"palmeira dos índios","AL"
57690,-9.505001659627537,-36.02048157613924,"atalaia","AL"
57660,-9.682726142510175,-36.30282096257622,"anadia","AL"
57604,-9.428342932765293,-36.62835255602892,"palmeira dos indios","AL"
57640,-9.646474099375768,-36.49149384090242,"taquarana","AL"
57760,-9.255051874535107,-36.29492342066288,"cha preta","AL"
57770,-9.398206889409591,-36.14743261469521,"cajueiro","AL"
57700,-9.378759899547344,-36.23901394986039,"vicosa","AL"
57740,-9.37570320797708,-36.37916145908503,"paulo jacinto","AL"
57750,-9.316654310585411,-36.466753486548455,"quebrangulo","AL"
57780,-9.41009477492967,-36.07459124057088,"capela","AL"
57720,-9.474921681204073,-36.2876755840602,"pindoba","AL"
57730,-9.451208581887236,-36.387711825813625,"mar vermelho","AL"
57830,-9.247794902712537,-36.01617396693307,"branquinha","AL"
57840,-9.170465527877916,-36.22170009834827,"santana do mundau","AL"
57800,-9.16211014681702,-36.02405541735179,"uniao dos palmares","AL"
57860,-9.00924290222294,-36.054889335074975,"sao jose da laje","AL"
57890,-8.968542296317459,-35.92475097475106,"ibateguara","AL"
57820,-9.30810592522817,-35.944961732058914,"murici","AL"
57955,-9.012325647605847,-35.2206610008014,"maragogi","AL"
57920,-9.318501779082258,-35.566675671317455,"sao luis do quitunde","AL"
57980,-9.139991422995417,-35.76357297236312,"joaquim gomes","AL"
57950,-9.087805846048902,-35.257183384195635,"japaratinga","AL"
57970,-8.942353305175724,-35.662136851953136,"novo lino","AL"
57940,-9.236612999999943,-35.411007499999954,"sao miguel dos milagres","AL"
57968,-8.850586447592917,-35.567443694904156,"campestre","AL"
57910,-9.156117841352122,-35.53090897118589,"matriz de camaragibe","AL"
57900,-9.057423265129467,-35.39361375928044,"porto calvo","AL"
57935,-9.463067316027141,-35.545986927292745,"paripueira","AL"
57975,-8.945705999999943,-35.75580199999996,"colonia leopoldina","AL"
57925,-9.403298910346338,-35.510513510418285,"barra de santo antonio","AL"
57945,-9.155885213028943,-35.29601605080725,"porto de pedras","AL"
57995,-9.2731917765147,-35.72980543738839,"flexeiras","AL"
57930,-9.316669999999933,-35.433329999999955,"passo de camaragibe","AL"
57960,-8.843829407418017,-35.45976421824586,"jacuípe","AL"
57990,-9.386535170885336,-35.838935705471904,"messias","AL"
57965,-8.942289039940949,-35.55330515692845,"jundia","AL"
58035,-7.062454676928897,-34.84178048112988,"joao pessoa","PB"
58037,-7.09075180297714,-34.83692990306102,"joao pessoa","PB"
58038,-7.101960317242725,-34.842360143487824,"joão pessoa","PB"
58080,-7.170129767601633,-34.889572833594336,"joao pessoa","PB"
58039,-7.113370709039358,-34.824672952487376,"joao pessoa","PB"
58052,-7.157376565641395,-34.83253336372553,"joao pessoa","PB"
58030,-7.1155456239252,-34.8557625,"joao pessoa","PB"
58032,-7.119528405679189,-34.83336265211002,"joao pessoa","PB"
58071,-7.166582104710263,-34.8634501947522,"joão pessoa","PB"
58053,-7.151973654624534,-34.84781752830657,"joao pessoa","PB"
58013,-7.122313509290823,-34.882015631138565,"joao pessoa","PB"
58051,-7.15209141661366,-34.83820211212422,"joao pessoa","PB"
58033,-7.113187518319255,-34.8398525026685,"joao pessoa","PB"
58076,-7.175461120071454,-34.88217122656022,"joao pessoa","PB"
58083,-7.180546969382018,-34.92270160088141,"joao pessoa","PB"
58010,-7.1171929278377215,-34.888963981822364,"joão pessoa","PB"
58025,-7.113009226210327,-34.86325656523737,"joao pessoa","PB"
58028,-7.103643359974632,-34.85683923105776,"joao pessoa","PB"
58031,-7.112860135976187,-34.8486128018099,"joao pessoa","PB"
58085,-7.1410418906457425,-34.88702164793122,"joao pessoa","PB"
58046,-7.131637979358836,-34.825280618182894,"joao pessoa","PB"
58015,-7.1340922938533655,-34.87485807710077,"joao pessoa","PB"
58070,-7.1577073615364455,-34.8804300677347,"joão pessoa","PB"
58063,-7.203309379969928,-34.849807627531874,"joao pessoa","PB"
58045,-7.123297631138562,-34.82665468220901,"joão pessoa","PB"
58064,-7.205032277829035,-34.84242679447746,"joao pessoa","PB"
58034,-7.105535130446073,-34.84279064501703,"joão pessoa","PB"
58073,-7.166570159668693,-34.84785617973028,"joao pessoa","PB"
58055,-7.1694156500719215,-34.83790991980975,"joao pessoa","PB"
58040,-7.127235618096831,-34.86676641978764,"joao pessoa","PB"
58058,-7.165377984188289,-34.829169653067105,"joao pessoa","PB"
58027,-7.100423962296867,-34.86299327119139,"joao pessoa","PB"
58078,-7.180554059120532,-34.88242913849614,"joao pessoa","PB"
58050,-7.1354726309630765,-34.85365712510845,"joao pessoa","PB"
58090,-7.140826037740243,-34.91349021288013,"joao pessoa","PB"
58057,-7.1843219535686575,-34.84587277895136,"joao pessoa","PB"
58056,-7.171858445467096,-34.83693402844941,"joao pessoa","PB"
58081,-7.178177231750258,-34.8975292209302,"joao pessoa","PB"
58042,-7.1208703938433375,-34.85064641510408,"joao pessoa","PB"
58087,-7.158063059120527,-34.89355658021236,"joao pessoa","PB"
58036,-7.096075292255764,-34.845558988343235,"joao pessoa","PB"
58062,-7.204646535114509,-34.83798295322872,"joao pessoa","PB"
58075,-7.182497252293817,-34.87145654593457,"joao pessoa","PB"
58066,-7.215802834568164,-34.84145499643369,"joão pessoa","PB"
58011,-7.12702238412487,-34.89131602039933,"joão pessoa","PB"
58079,-7.182275697862389,-34.89108170545753,"joao pessoa","PB"
58088,-7.1552548287552575,-34.898299155981306,"joao pessoa","PB"
58084,-7.165465669715526,-34.907574960586324,"joao pessoa","PB"
58043,-7.120363159587983,-34.835533166801326,"joao pessoa","PB"
58086,-7.15198054731953,-34.89182217346644,"joao pessoa","PB"
58020,-7.105838479011173,-34.87643921170004,"joao pessoa","PB"
58074,-7.173587346932893,-34.857589300998306,"joao pessoa","PB"
58067,-7.2060975488566035,-34.855448792060926,"joao pessoa","PB"
58082,-7.184781648135099,-34.906451899296314,"joao pessoa","PB"
58069,-7.200730181887968,-34.88520522800217,"joão pessoa","PB"
58059,-7.177666584890139,-34.83200700082277,"joao pessoa","PB"
58077,-7.1813134013221775,-34.85873782581551,"joao pessoa","PB"
58041,-7.120710167638066,-34.85335872967277,"joao pessoa","PB"
58065,-7.195986153579918,-34.86097607581655,"joao pessoa","PB"
58047,-7.163254143614539,-34.800340358742076,"joao pessoa","PB"
58068,-7.1980687782021375,-34.867156041504394,"joao pessoa","PB"
58026,-7.1070418183659125,-34.86848697792746,"joao pessoa","PB"
58140,-7.05058135530406,-35.92508271458428,"areial","PB"
58135,-7.014429343443028,-35.856915300811096,"esperanca","PB"
58100,-6.969150385775098,-34.83032126706325,"cabedelo","PB"
58102,-7.037518883815769,-34.84250243675925,"cabedelo","PB"
58170,-6.730283404876338,-36.05344907331283,"barra de santa rosa","PB"
58117,-7.158245982043967,-35.85825631789129,"lagoa seca","PB"
58101,-7.0396016970993065,-34.83890868907289,"cabedelo","PB"
58175,-6.483656437688705,-36.14578588678153,"cuite","PB"
58155,-7.057965665738178,-36.36214886437195,"soledade","PB"
58187,-6.509593909313558,-36.34990140757297,"picuí","PB"
58109,-7.226365512394997,-35.92605871525331,"campina grande","PB"
58180,-6.7573309027322255,-36.46367781841733,"pedra lavrada","PB"
58167,-6.86480093439425,-36.35301618037193,"cubati","PB"
58125,-7.060265930796496,-35.75539647634133,"alagoa nova","PB"
58123,-7.260943030940209,-36.242493046410324,"boa vista","PB"
58150,-7.080462338976807,-36.05824336229835,"pocinhos","PB"
58177,-6.764674391431472,-36.24693607362747,"sossego","PB"
58178,-6.4575497978493965,-36.20075397642021,"nova floresta","PB"
58120,-7.176657992012693,-35.734830036436314,"massaranduba","PB"
58106,-7.226186260620715,-35.876095680347845,"campina grande","PB"
58103,-6.985232666438388,-34.829670608822624,"cabedelo","PB"
58195,-6.401974578815285,-36.452185006620226,"frei martinho","PB"
58188,-6.644907070632343,-36.24817306021993,"barauna","PB"
58173,-6.630551187076062,-35.906625681926755,"damiao","PB"
58145,-7.090473663485301,-35.955275674223884,"montadas","PB"
58115,-7.1475408438623615,-35.9614392526264,"puxinana","PB"
